Timestamp,Humidity,Temprature,Pressure
2018-02-04 18:40:02,31.1866130829,37.0192642212,996.744873047
2018-02-05 05:30:03,56.6805343628,25.4365596771,0
2018-02-05 05:40:03,47.2267074585,29.6151313782,1001.08105469
2018-02-05 05:50:02,42.7447814941,31.6677627563,1000.83911133
2018-02-05 06:00:02,39.4563560486,32.8773498535,1000.72412109
2018-02-05 06:10:02,37.3174667358,33.6287612915,1000.88623047
2018-02-05 06:20:02,35.6497001648,34.0136260986,1000.81811523
2018-02-05 06:30:02,35.4047164917,34.3251876831,1000.24926758
2018-02-05 06:40:02,35.6842460632,34.4168243408,1000.29443359
2018-02-05 06:50:02,33.2564048767,34.6000938416,1000.03076172
2018-02-05 07:00:02,31.4127521515,34.7100563049,999.887939453
2018-02-05 07:10:02,32.2293624878,34.838344574,999.824951172
2018-02-05 07:20:02,32.0691795349,34.746711731,999.761962891
2018-02-05 07:30:02,32.4146690369,34.8200187683,999.748779297
2018-02-05 07:40:02,33.1590385437,34.746711731,999.673828125
2018-02-05 07:50:02,33.0710983276,34.7833633423,999.49609375
2018-02-05 08:00:02,32.4021072388,34.746711731,999.337158203
2018-02-05 08:10:02,33.645866394,34.8933258057,999.293457031
2018-02-05 08:20:02,32.6188201904,34.7650375366,998.965820312
2018-02-05 08:30:02,34.955581665,34.746711731,998.863037109
2018-02-05 08:40:03,33.4794006348,34.7650375366,998.710449219
2018-02-05 08:50:02,34.5849647522,34.7283821106,998.657470703
2018-02-05 09:00:02,34.3431243896,34.8016929626,998.671142578
2018-02-05 09:10:02,33.2878112793,34.7650375366,998.679199219
2018-02-05 09:20:02,33.0145645142,34.8200187683,998.703369141
2018-02-05 09:30:02,32.2073745728,34.9483070374,998.603759766
2018-02-05 09:40:02,33.7809181213,35.1682319641,998.302978516
2018-02-05 09:50:02,32.7601585388,35.0765991211,998.707275391
2018-02-05 10:00:02,33.3506278992,35.0582695007,998.394042969
2018-02-05 10:10:02,32.7004814148,35.4431381226,998.163330078
2018-02-05 10:20:02,32.6031188965,35.6997184753,998.149902344
2018-02-05 10:30:02,30.9353485107,35.8280067444,998.131591797
2018-02-05 10:40:02,31.9812374115,35.8463363647,998.176269531
2018-02-05 10:50:02,32.8166923523,35.9379692078,998.125
2018-02-05 11:00:02,32.8166923523,36.0112762451,997.977783203
2018-02-05 11:10:02,32.7256088257,35.6080818176,998.020996094
2018-02-05 11:20:02,33.8531570435,35.3515014648,998.151611328
2018-02-05 11:30:02,30.8568286896,35.1865615845,997.993896484
2018-02-05 11:40:02,32.1696853638,35.2415428162,997.917480469
2018-02-05 11:50:02,32.1288566589,35.0765991211,998.600585938
2018-02-05 12:00:02,31.6828613281,34.838344574,998.452880859
2018-02-05 12:10:02,32.5528640747,34.875,998.172851562
2018-02-05 12:20:03,32.103729248,35.4064865112,998.422851562
2018-02-05 12:30:02,33.2469825745,35.4248123169,998.235351562
2018-02-05 12:40:02,33.5924720764,35.6447372437,998.230712891
2018-02-05 12:50:02,33.0585327148,35.7363739014,998.123779297
2018-02-05 13:00:02,33.0585327148,35.7363739014,998.219726562
2018-02-05 13:10:02,33.1967277527,35.8646621704,998.291992188
2018-02-05 13:20:02,33.9128341675,35.681388855,998.383789062
2018-02-05 13:30:02,33.4574165344,35.754699707,998.189941406
2018-02-05 13:40:03,33.3349227905,35.8463363647,998.173828125
2018-02-05 13:50:02,32.8983535767,36.2128753662,998.189941406
2018-02-05 14:00:02,33.1653213501,36.5794181824,998.260742188
2018-02-05 14:10:02,32.980014801,36.7077064514,998.331542969
2018-02-05 14:20:02,32.7256088257,36.7993431091,998.469970703
2018-02-05 14:30:02,32.5151748657,36.8543243408,998.763671875
2018-02-05 14:40:02,32.6722145081,36.6343994141,999.142578125
2018-02-05 14:50:02,32.65965271,36.3045120239,998.667724609
2018-02-05 15:00:03,31.2839775085,35.9196434021,998.958496094
2018-02-05 15:10:02,31.4724273682,35.8646621704,998.98828125
2018-02-05 15:20:02,31.4284553528,35.754699707,999.110839844
2018-02-05 15:30:02,30.7940120697,35.7363739014,999.024902344
2018-02-05 15:40:02,30.2255268097,35.718044281,999.315185547
2018-02-05 15:50:02,30.6306915283,35.589756012,999.779296875
2018-02-05 16:00:02,31.0892486572,35.8280067444,999.680664062
2018-02-05 16:10:02,29.5816612244,35.9746246338,999.916748047
2018-02-05 16:20:02,30.3574409485,36.2312011719,1000.32836914
2018-02-05 16:30:02,31.0201511383,35.8646621704,1000.21801758
2018-02-05 16:40:02,31.3436546326,35.8280067444,1000.26098633
2018-02-05 16:50:03,32.006362915,35.6630630493,1000.34594727
2018-02-05 17:00:02,31.745677948,35.6997184753,1000.27685547
2018-02-05 17:10:02,32.4931869507,35.2781944275,1000.18457031
2018-02-05 17:20:02,32.7350311279,35.2598686218,1000.07666016
2018-02-05 17:30:02,32.9454650879,35.3881568909,1000.13256836
2018-02-05 17:40:02,32.8292541504,35.5164489746,1000.4309082
2018-02-05 17:50:02,32.9140548706,35.4064865112,1000.35791016
2018-02-05 18:00:02,34.462474823,35.3881568909,1000.41137695
2018-02-05 18:10:02,32.65965271,35.4064865112,1000.05297852
2018-02-05 18:20:02,33.1684608459,35.6630630493,999.963378906
2018-02-05 18:30:02,33.5202331543,35.681388855,999.816650391
2018-02-05 18:40:02,33.8311729431,35.6630630493,999.866455078
2018-02-05 18:50:02,33.0428314209,35.6080818176,999.579589844
2018-02-05 19:00:02,33.6333007812,35.681388855,999.312011719
2018-02-05 19:10:02,33.6490058899,35.754699707,999.627685547
2018-02-05 19:20:02,33.6678504944,35.7913513184,999.1171875
2018-02-05 19:30:02,33.7243843079,35.6997184753,999.146728516
2018-02-05 19:40:02,33.9505233765,35.681388855,999.244628906
2018-02-05 19:50:02,33.9222564697,35.5714263916,999.449462891
2018-02-05 19:20:03,60.3458557129,23.4572372437,0
2018-02-06 05:40:02,49.8241577148,28.7904129028,1001.42797852
2018-02-06 05:50:02,44.2492256165,31.1179504395,1001.09179688
2018-02-06 06:00:02,40.8445930481,32.4375,1001.1809082
2018-02-06 06:10:02,38.9758110046,33.1339263916,1000.91333008
2018-02-06 06:20:02,38.0210075378,33.6470870972,1000.75878906
2018-02-06 06:30:02,37.2358055115,33.8670120239,1000.51367188
2018-02-06 06:40:02,37.0693435669,34.123588562,1000.40527344
2018-02-06 06:50:02,36.7898101807,34.1785736084,1000.09912109
2018-02-06 07:00:02,36.9185829163,34.2885360718,1000.04394531
2018-02-06 07:10:02,36.4191970825,34.2702064514,999.646240234
2018-02-06 07:20:02,36.0988349915,34.3251876831,999.672363281
2018-02-06 07:30:02,35.3576049805,34.2702064514,999.197021484
2018-02-06 07:40:02,35.4832344055,34.2885360718,999.019042969
2018-02-06 07:50:02,35.6025848389,34.3801689148,998.62890625
2018-02-06 08:00:02,35.8884010315,34.3984985352,998.805175781
2018-02-06 08:10:03,36.0925521851,34.5084609985,998.417480469
2018-02-06 08:20:02,35.982624054,34.6550750732,998.343505859
2018-02-06 08:30:02,35.6214294434,34.7833633423,998.155029297
2018-02-06 08:40:02,35.5303497314,34.7100563049,997.978759766
2018-02-06 08:50:02,35.1848602295,34.8200187683,998.029052734
2018-02-06 09:00:02,35.1251831055,34.7833633423,998.116943359
2018-02-06 09:10:02,34.7577095032,34.911655426,997.780517578
2018-02-06 09:20:02,34.2080688477,35.0216178894,997.703613281
2018-02-06 09:30:02,34.3117141724,34.7650375366,997.425537109
2018-02-06 09:40:02,32.9737319946,34.8933258057,997.512695312
2018-02-06 09:50:02,32.1885299683,34.8566741943,997.547363281
2018-02-06 10:00:02,31.751958847,34.911655426,997.237792969
2018-02-06 10:10:02,32.6565093994,34.9483070374,997.086181641
2018-02-06 10:20:02,33.0742378235,34.838344574,997.181152344
2018-02-06 10:30:02,33.3977394104,34.8933258057,996.989257812
2018-02-06 10:40:03,33.6678504944,34.8566741943,996.801513672
2018-02-06 10:50:02,33.8877067566,34.875,996.831787109
2018-02-06 11:00:02,33.0302658081,34.7650375366,996.719970703
2018-02-06 11:10:02,33.0522537231,34.8016929626,996.836914062
2018-02-06 11:20:02,33.1150665283,34.838344574,996.593261719
2018-02-06 11:30:02,33.0114212036,34.9666366577,996.978515625
2018-02-06 11:40:02,33.5924720764,34.8933258057,996.747558594
2018-02-06 11:50:02,33.6961174011,34.9299812317,996.649169922
2018-02-06 12:00:02,34.2426185608,34.9483070374,996.752441406
2018-02-06 12:10:02,34.5033035278,34.9849624634,996.419677734
2018-02-06 12:20:02,33.9159736633,35.3148498535,996.498779297
2018-02-06 12:30:03,33.6113166809,35.626411438,996.522460938
2018-02-06 12:40:02,32.9140548706,35.8280067444,996.566894531
2018-02-06 12:50:02,32.6910591125,35.8280067444,996.455078125
2018-02-06 13:00:02,32.1162910461,35.8096809387,996.775878906
2018-02-06 13:10:02,32.3424301147,35.9196434021,996.702148438
2018-02-06 13:20:02,32.3769798279,35.8829879761,996.922363281
2018-02-06 13:30:02,32.216796875,35.7913513184,997.035888672
2018-02-06 13:40:03,32.0943069458,35.8646621704,997.222412109
2018-02-06 13:50:02,31.962392807,35.8463363647,997.049804688
2018-02-06 14:00:02,32.2670516968,35.8280067444,997.226074219
2018-02-06 14:10:02,32.3204460144,35.7363739014,997.111572266
2018-02-06 14:20:02,32.4554977417,35.8280067444,997.179931641
2018-02-06 14:30:02,32.6282424927,35.7363739014,997.287109375
2018-02-06 14:40:02,33.0114212036,35.8096809387,997.260986328
2018-02-06 14:50:02,32.8512420654,35.754699707,997.359619141
2018-02-06 15:00:02,32.920337677,35.8463363647,997.5703125
2018-02-06 15:10:02,33.0019989014,35.681388855,997.651855469
2018-02-06 15:20:02,33.1056442261,35.6997184753,997.467041016
2018-02-06 15:30:03,32.7193260193,35.754699707,997.484130859
2018-02-06 15:40:02,33.093082428,35.7363739014,997.642578125
2018-02-06 15:50:02,33.5736274719,35.4431381226,997.941162109
2018-02-06 16:00:02,34.1798019409,35.1315803528,997.731201172
2018-02-06 16:10:03,32.5088920593,34.8566741943,997.765625
2018-02-06 16:20:02,31.8681678772,34.746711731,998.005371094
2018-02-06 16:30:02,32.3298683167,34.8200187683,998.041748047
2018-02-06 16:40:02,31.2243022919,35.3698310852,997.9453125
2018-02-06 16:50:02,31.9466876984,35.589756012,997.968505859
2018-02-06 17:00:02,31.3593578339,35.718044281,998.041992188
2018-02-06 17:10:02,31.3373718262,35.8096809387,998.073730469
2018-02-06 17:20:03,31.0892486572,35.8280067444,998.161621094
2018-02-06 17:30:02,30.6589584351,35.7730255127,998.016845703
2018-02-06 17:40:02,30.7406196594,35.754699707,998.356445312
2018-02-06 17:50:02,30.5898609161,35.718044281,998.305908203
2018-02-06 18:00:03,30.3637218475,35.6630630493,998.23828125
2018-02-06 18:10:02,30.1689929962,35.589756012,998.351318359
2018-02-06 18:20:02,30.2537937164,35.6630630493,998.086425781
2018-02-06 18:30:02,30.4359607697,35.5714263916,997.807128906
2018-02-06 18:40:02,30.3417358398,35.6447372437,997.759033203
2018-02-06 18:50:02,30.3197517395,35.589756012,997.565673828
2018-02-06 19:00:02,30.0747680664,35.5531005859,997.513427734
2018-02-06 19:10:02,30.3700046539,35.626411438,997.372558594
2018-02-06 18:20:03,53.7784309387,22.7608070374,0
2018-02-06 18:30:02,46.1525535583,27.9107131958,996.155029297
2018-02-07 06:40:02,40.2132911682,30.4215221405,996.300292969
2018-02-07 06:50:02,36.8965988159,31.7777252197,995.993896484
2018-02-07 07:00:02,35.6873893738,32.7124061584,995.775878906
2018-02-07 07:10:02,34.6886138916,33.280544281,995.488769531
2018-02-07 07:20:02,33.9285354614,33.4821434021,995.52734375
2018-02-07 07:30:02,33.4385719299,33.8486862183,995.255371094
2018-02-07 07:40:02,33.758934021,34.0136260986,994.981689453
2018-02-07 07:50:02,33.9253959656,34.160243988,994.868164062
2018-02-07 08:00:02,33.5045280457,34.2702064514,994.764404297
2018-02-07 08:10:02,33.3663330078,34.4901313782,994.923583984
2018-02-07 08:20:02,33.1213493347,34.5634384155,994.618164062
2018-02-07 08:30:02,32.0880241394,34.6734008789,994.318603516
2018-02-07 08:40:02,31.5823554993,34.7833633423,994.399658203
2018-02-07 08:50:02,32.1100120544,34.8016929626,994.088134766
2018-02-07 09:00:02,31.5226802826,34.911655426,993.990478516
2018-02-07 09:10:02,31.0295734406,34.8566741943,993.961669922
2018-02-07 09:20:02,31.4441604614,34.9299812317,993.866210938
2018-02-07 09:30:02,31.3530769348,35.0765991211,993.779296875
2018-02-07 09:40:03,31.0075874329,34.9483070374,993.776855469
2018-02-07 09:50:02,30.7469005585,35.3331756592,993.648681641
2018-02-07 10:00:02,31.0075874329,35.6630630493,993.665527344
2018-02-07 10:10:02,30.2349491119,35.8280067444,993.367919922
2018-02-07 10:20:02,29.807800293,35.8280067444,993.156494141
2018-02-07 10:30:02,29.7669696808,35.8829879761,993.213378906
2018-02-07 10:40:02,29.1545124054,35.9013137817,993.032226562
2018-02-07 10:50:02,28.3033542633,35.8463363647,993.019042969
2018-02-07 11:00:02,29.0383014679,33.7203941345,993.117431641
2018-02-07 11:10:02,31.6137638092,32.8590240479,993.253417969
2018-02-07 11:20:02,32.0660400391,32.4558258057,993.458740234
2018-02-07 11:30:03,33.0145645142,32.474155426,993.211425781
2018-02-07 11:40:02,33.1433372498,32.4558258057,993.191162109
2018-02-07 11:50:02,33.5673446655,32.5841178894,993.240722656
2018-02-07 12:00:02,33.8280296326,32.3275375366,993.172363281
2018-02-07 12:10:03,34.2646026611,32.3641929626,993.422607422
2018-02-07 12:20:02,34.4279251099,32.1809196472,993.676513672
2018-02-07 12:30:02,34.7105979919,32.1442680359,993.734375
2018-02-07 12:40:02,34.4436302185,32.2175750732,993.97265625
2018-02-07 12:50:02,33.9599456787,31.8876876831,993.718017578
2018-02-07 13:00:02,34.1640968323,31.9976501465,993.596435547
2018-02-07 13:10:02,34.3933753967,32.2359008789,993.868652344
2018-02-07 13:20:03,34.9367370605,32.0526313782,993.813476562
2018-02-07 13:30:02,35.1565933228,32.0892868042,993.986083984
2018-02-07 13:40:02,35.3921508789,31.9976501465,994.07421875
2018-02-07 13:50:02,35.511505127,32.1809196472,994.622314453
2018-02-07 14:00:03,34.798538208,32.1809196472,994.779785156
2018-02-07 14:10:02,36.0077514648,32.3825187683,994.593261719
2018-02-07 14:20:02,36.1113967896,32.2908821106,995.058105469
2018-02-07 14:30:02,36.3563804626,32.1992492676,995.033203125
2018-02-07 14:40:02,36.1019744873,32.2908821106,995.185791016
2018-02-07 14:50:02,35.5837402344,32.1809196472,995.235839844
2018-02-07 15:00:02,37.2860565186,32.1076126099,995.454101562
2018-02-07 15:10:02,37.477645874,31.9060153961,995.416015625
2018-02-07 15:20:02,37.5970001221,31.7593994141,995.510742188
2018-02-07 15:30:02,34.2708854675,31.576128006,995.685791016
2018-02-07 15:40:02,35.3324775696,31.741071701,995.679199219
2018-02-07 15:50:02,36.3186912537,31.741071701,995.844482422
2018-02-07 16:00:02,36.9876823425,31.9243431091,995.830566406
2018-02-07 16:10:03,36.7332763672,31.9609966278,995.733154297
2018-02-07 16:20:02,37.9770355225,31.9060153961,995.989990234
2018-02-07 16:30:02,37.9864578247,31.8143806458,995.851074219
2018-02-07 16:40:02,38.4450149536,32.0343055725,995.829589844
2018-02-07 16:50:02,37.8357009888,32.1442680359,995.951660156
2018-02-07 17:00:03,38.2691307068,32.1442680359,995.997070312
2018-02-07 17:10:02,38.0241470337,32.2175750732,996.176513672
2018-02-07 17:20:02,38.3476524353,32.2725563049,996.027099609
2018-02-07 17:30:02,38.375919342,32.3458633423,996.081542969
2018-02-07 17:40:02,38.6271820068,32.1809196472,996.055908203
2018-02-07 17:50:02,38.228302002,32.2908821106,996.072265625
2018-02-07 18:00:02,38.0272903442,32.3825187683,996.057128906
2018-02-07 18:10:02,38.2188796997,32.1992492676,995.941894531
2018-02-07 18:20:02,38.5675086975,32.2542304993,996.056884766
2018-02-07 18:30:02,39.0260658264,32.2908821106,995.911132812
2018-02-07 18:40:02,38.09324646,32.565788269,995.994140625
2018-02-07 18:50:02,37.5844345093,32.4924812317,995.685302734
2018-02-07 19:00:02,38.7339706421,32.1625938416,995.846923828
2018-02-07 19:10:02,38.8030700684,32.1992492676,995.832763672
2018-02-07 19:20:02,38.7622375488,32.2908821106,995.493896484
2018-02-07 19:30:02,38.8910102844,32.3641929626,995.553955078
2018-02-07 19:20:03,59.6705856323,23.0906944275,0
2018-02-07 19:30:02,50.3235435486,28.3322372437,996.614013672
2018-02-08 06:20:02,42.3773040771,30.861371994,996.300537109
2018-02-08 06:30:02,39.6008338928,32.3825187683,996.093017578
2018-02-08 06:40:03,37.5498847961,33.0056381226,995.960205078
2018-02-08 06:50:02,36.0265960693,33.5737762451,995.784179688
2018-02-08 07:00:02,36.167930603,33.8670120239,995.6171875
2018-02-08 07:10:02,35.4361228943,34.160243988,995.466064453
2018-02-08 07:20:02,34.8111038208,34.4168243408,995.224365234
2018-02-08 07:30:02,34.1986465454,34.5451126099,995.051757812
2018-02-08 07:40:02,34.4373474121,34.6184234619,995.036865234
2018-02-08 07:50:02,33.9756507874,34.6917304993,994.782226562
2018-02-08 08:00:03,33.5516395569,34.8016929626,994.465576172
2018-02-08 08:10:02,33.6018943787,34.8933258057,994.298583984
2018-02-08 08:20:02,32.7947044373,34.9666366577,994.126220703
2018-02-08 08:30:02,32.5403022766,35.3331756592,993.977294922
2018-02-08 08:40:02,31.5697917938,35.626411438,994.038574219
2018-02-08 08:50:02,31.0892486572,35.754699707,993.817626953
2018-02-08 09:00:02,30.944770813,35.8280067444,993.924804688
2018-02-08 09:10:03,30.549030304,35.9013137817,993.685546875
2018-02-08 09:20:02,29.462310791,35.8646621704,993.565917969
2018-02-08 09:30:02,28.7085170746,35.8463363647,993.589111328
2018-02-08 09:40:02,29.2581577301,35.8646621704,993.334960938
2018-02-08 09:50:02,30.2223854065,35.6997184753,993.372314453
2018-02-08 10:00:02,30.555311203,35.3515014648,993.087890625
2018-02-08 10:10:02,31.5792140961,35.2415428162,993.110839844
2018-02-08 10:20:03,30.241230011,35.0949249268,992.993408203
2018-02-08 10:30:02,30.7688865662,35.0399436951,992.970703125
2018-02-08 10:40:02,31.252571106,35.0582695007,992.792480469
2018-02-08 10:50:02,31.1583461761,35.2415428162,993.090820312
2018-02-08 11:00:03,31.6671562195,35.4064865112,993.000976562
2018-02-08 11:10:02,31.3185272217,35.754699707,992.919433594
2018-02-08 11:20:02,30.9259262085,35.8829879761,992.647705078
2018-02-08 11:30:02,31.0829658508,35.9379692078,992.586181641
2018-02-08 11:40:03,30.8097171783,35.9929504395,992.682861328
2018-02-08 11:50:02,31.2776966095,35.9379692078,992.821777344
2018-02-08 12:00:02,32.0691795349,35.9929504395,992.807617188
2018-02-08 12:10:02,31.4033298492,35.9562988281,992.712646484
2018-02-08 12:20:02,31.7331142426,36.0112762451,992.805908203
2018-02-08 12:30:02,31.8493232727,35.9196434021,992.797851562
2018-02-08 12:40:02,32.486907959,36.0479316711,992.704345703
2018-02-08 12:50:03,32.9894371033,35.9562988281,992.768066406
2018-02-08 13:00:02,33.0271263123,35.9196434021,992.847412109
2018-02-08 13:10:02,33.152759552,35.9379692078,992.920410156
2018-02-08 13:20:02,33.3945999146,35.9929504395,992.981201172
2018-02-08 13:30:02,33.6175956726,35.9196434021,992.864990234
2018-02-08 13:40:02,33.8091850281,35.9929504395,993.065673828
2018-02-08 13:50:02,33.3851776123,35.9379692078,993.181396484
2018-02-08 14:00:02,33.5422172546,35.8463363647,993.194824219
2018-02-08 14:10:02,33.6866950989,35.9196434021,993.413818359
2018-02-08 14:20:02,33.6741333008,35.9562988281,993.750732422
2018-02-08 14:30:02,34.0855789185,35.9379692078,993.648193359
2018-02-08 14:40:03,33.6772727966,35.9013137817,993.630859375
2018-02-08 14:50:02,33.6018943787,35.7730255127,993.771972656
2018-02-08 15:00:02,33.8500175476,35.8280067444,993.809570312
2018-02-08 15:10:02,34.2551803589,35.7913513184,993.705810547
2018-02-08 15:20:02,34.8613548279,35.2781944275,993.853271484
2018-02-08 15:30:02,34.5504150391,35.2048873901,994.0390625
2018-02-08 15:40:02,34.7953987122,35.2415428162,994.074462891
2018-02-08 15:50:02,34.8456535339,35.3148498535,993.877441406
2018-02-08 16:00:02,35.0717887878,35.2232131958,994.225097656
2018-02-08 16:10:02,34.8613548279,35.3148498535,994.026855469
2018-02-08 16:20:02,35.2853660583,35.3881568909,994.202636719
2018-02-08 16:30:03,35.241394043,35.4064865112,994.136230469
2018-02-08 16:40:02,35.106338501,35.6997184753,994.157714844
2018-02-08 16:50:02,34.3494033813,36.0845870972,994.224365234
2018-02-08 17:00:02,34.230052948,36.1945495605,994.355224609
2018-02-08 17:10:03,33.9787902832,36.3778190613,994.482421875
2018-02-08 17:20:02,33.7024002075,36.4144744873,994.407714844
2018-02-08 17:30:02,33.5704841614,36.5794181824,994.262207031
2018-02-08 17:40:02,33.6490058899,36.5427627563,994.318359375
2018-02-08 17:50:02,33.3474884033,36.5427627563,994.146484375
2018-02-08 18:00:02,33.5202331543,36.5794181824,994.195068359
2018-02-08 18:10:02,33.4291496277,36.5794181824,994.165771484
2018-02-08 18:20:03,33.7055397034,36.5244369507,994.226074219
2018-02-08 18:30:02,33.5579223633,36.4877815247,994.220947266
2018-02-08 18:40:02,33.7243843079,36.4877815247,994.156982422
2018-02-08 18:50:02,32.3738365173,36.3778190613,994.108398438
